employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
2448,53,8,2,74,33,6,6,9,17,7,9,9.3,8,8,5,9,0.74,7,10,10,148,4,5,9,High
2449,57,10,5,74,37,8,10,9,19,8,8,22.1,9,8,6,10,0.81,9,9,9,128,1,7,8,High
2450,45,7,5,84,36,5,5,8,9,8,5,7.9,6,4,4,7,-0.11,5,9,5,124,3,5,5,Medium
2451,48,8,3,60,48,4,6,4,10,5,7,10.2,7,7,7,5,0.08,4,7,6,122,6,6,5,Medium
2452,43,7,1,79,47,8,6,4,11,6,8,11.2,6,7,5,7,0.21,8,4,7,96,6,6,10,Medium
2453,55,10,5,87,57,10,8,10,16,9,10,16.4,9,6,10,6,0.64,9,7,6,97,2,8,10,High
2454,37,6,2,89,42,5,3,7,8,8,7,8.6,7,7,6,8,0.16,3,4,7,129,6,5,8,Medium
2455,29,5,0,76,30,3,5,4,9,4,6,11.3,4,5,4,1,-0.5,4,3,6,68,6,4,5,Low
2456,51,10,2,77,43,8,8,8,15,10,8,14.8,9,7,8,7,0.88,8,8,7,180,1,9,7,High
2457,33,6,2,67,40,8,5,7,16,7,4,14.0,6,8,2,6,0.44,6,5,4,127,3,7,6,Medium
2458,38,6,0,88,43,6,4,7,11,8,4,10.8,6,8,6,7,0.59,2,1,7,121,6,7,4,Medium
2459,45,5,1,61,37,6,4,5,15,7,6,13.3,7,9,4,7,0.27,8,6,8,125,2,6,5,Medium
2460,35,7,1,91,47,6,6,8,12,5,5,12.8,6,7,8,6,0.62,7,5,7,129,6,8,7,Medium
2461,38,7,1,66,26,6,5,7,15,6,8,16.2,6,6,7,6,0.15,6,2,7,118,7,4,6,Medium
2462,31,7,3,87,43,6,5,4,15,8,5,15.9,5,7,7,7,0.63,7,7,5,106,6,6,5,Medium
2463,36,3,1,91,31,3,2,6,6,7,9,7.8,6,7,3,8,-0.22,3,1,3,82,8,4,8,Low
2464,50,4,2,81,41,6,5,6,6,9,4,10.2,6,7,3,7,0.16,7,5,6,130,3,5,7,Medium
2465,50,8,5,99,45,6,7,9,15,9,9,12.1,9,7,6,10,0.95,8,9,9,154,0,10,8,High
2466,29,4,2,61,25,2,1,6,5,1,5,8.0,6,1,4,6,0.04,3,8,2,124,10,4,1,Low
2467,43,8,3,77,47,9,6,8,18,9,8,16.5,7,8,4,8,1.0,7,8,8,157,5,7,8,High
2468,39,6,3,85,50,6,6,6,9,8,6,12.0,7,9,3,5,0.27,7,7,3,106,3,4,7,Medium
2469,45,10,4,97,47,9,10,8,15,8,10,19.3,7,9,7,10,0.74,4,8,8,162,3,7,10,High
2470,46,7,5,85,41,7,8,7,15,6,8,9.3,9,10,9,9,1.0,9,9,7,130,3,8,8,High
2471,43,7,1,68,38,5,5,6,10,5,6,17.3,6,8,8,4,0.17,9,7,6,136,5,6,5,Medium
2472,54,9,4,86,45,7,8,7,15,10,8,21.2,7,10,7,8,0.66,7,5,7,123,4,9,9,High
2473,55,7,2,98,42,9,7,7,19,10,10,16.8,7,8,7,7,0.68,6,8,7,133,1,10,8,High
2474,37,6,3,72,43,6,5,7,13,6,6,9.5,10,8,2,4,-0.05,7,8,5,127,5,5,8,Medium
2475,31,6,0,69,35,5,5,9,9,5,6,11.9,7,6,3,8,0.17,8,7,4,107,0,7,7,Medium
2476,33,8,1,87,41,7,8,6,15,5,4,7.1,6,7,6,7,0.51,5,8,3,118,5,2,6,Medium
2477,45,8,6,100,32,8,8,7,19,7,8,20.8,7,8,8,9,0.66,10,9,7,140,2,8,9,High
2478,43,9,4,58,44,8,8,8,21,9,8,13.1,8,9,8,8,0.65,8,8,6,132,0,7,8,High
2479,45,8,5,100,36,8,9,10,16,7,9,16.8,9,9,8,8,0.76,9,10,6,110,0,8,7,High
2480,40,9,1,97,41,7,6,9,14,7,8,9.8,7,6,5,6,-0.26,2,6,3,120,2,7,6,Medium
2481,32,8,6,82,45,8,8,6,13,9,8,21.3,8,7,8,10,0.73,10,5,8,142,1,8,10,High
2482,14,3,3,67,42,4,1,7,3,3,4,10.0,2,3,1,3,-0.16,1,7,2,119,5,6,5,Low
2483,36,3,2,71,37,6,7,8,12,7,7,11.1,8,5,6,3,0.23,4,6,7,110,2,6,6,Medium
2484,29,3,1,62,34,5,4,4,8,4,4,7.5,5,5,4,7,-0.03,3,8,7,111,7,3,4,Low
2485,27,4,2,71,43,6,6,8,11,8,5,7.5,9,8,8,6,-0.27,10,8,7,127,4,5,7,Medium
2486,31,7,2,72,40,7,6,7,13,7,6,7.6,6,7,4,10,0.16,6,7,5,114,2,5,7,Medium
2487,45,8,4,64,43,8,6,7,13,5,9,12.4,3,7,5,5,-0.02,4,9,7,107,3,6,9,Medium
2488,36,5,2,73,45,7,5,6,15,8,3,11.8,8,6,2,7,0.16,8,6,5,116,5,9,8,Medium
2489,48,7,3,65,37,6,4,7,14,7,6,16.0,8,4,7,8,0.46,4,7,6,108,4,4,6,Medium
2490,42,5,3,75,33,6,6,8,18,4,6,8.0,6,7,4,7,0.57,6,4,6,123,5,5,5,Medium
2491,39,4,3,80,43,4,5,8,11,6,7,10.5,7,7,5,5,0.19,4,6,5,96,0,4,5,Medium
2492,29,10,2,71,35,7,7,7,14,8,6,12.1,6,8,5,7,0.45,5,9,6,131,6,6,8,Medium
2493,34,5,3,86,38,4,5,6,10,5,8,13.3,10,9,4,2,0.42,1,6,6,99,6,7,7,Medium
2494,31,3,1,79,24,8,3,4,10,7,6,10.5,4,2,4,2,-0.12,4,4,2,78,7,5,3,Low
2495,37,4,1,85,42,7,5,6,9,7,7,15.7,8,5,8,8,-0.12,7,6,5,107,3,6,6,Medium
2496,31,6,2,57,43,6,6,6,11,6,10,14.0,9,5,5,6,0.05,8,6,5,98,8,7,5,Medium
2497,37,5,3,67,37,7,7,9,12,9,7,10.9,7,6,8,4,0.06,3,8,7,106,3,4,6,Medium
2498,34,5,2,65,44,8,5,8,14,6,7,12.3,9,4,4,5,0.33,8,6,9,131,6,9,6,Medium
2499,55,6,3,70,43,7,8,6,13,9,6,10.3,6,6,3,6,0.08,8,6,6,79,6,6,5,Medium
2500,57,9,6,100,34,9,6,10,19,7,9,16.5,8,10,9,8,0.77,7,7,9,123,4,8,7,High
2501,37,4,2,81,35,4,7,5,14,7,10,15.8,7,7,5,6,-0.29,5,6,6,158,4,7,8,Medium
2502,25,4,4,56,46,6,7,7,12,6,3,8.0,7,4,7,7,0.23,7,3,9,98,7,9,3,Medium
2503,31,7,1,63,39,5,2,5,4,5,6,9.0,4,5,5,5,-0.1,2,5,2,86,1,2,1,Low
2504,33,4,3,80,41,6,6,6,20,8,8,5.2,7,7,4,6,0.2,7,6,5,107,5,6,8,Medium
2505,38,6,4,49,40,6,6,6,13,6,5,10.0,7,5,4,6,0.34,2,4,7,110,5,8,8,Medium
2506,31,5,4,74,49,8,4,6,14,8,6,12.8,7,6,6,5,-0.02,7,8,6,115,1,7,7,Medium
2507,29,7,0,75,41,7,4,4,13,4,4,11.7,7,10,4,5,0.29,7,4,6,87,5,4,6,Medium
2508,48,6,2,72,46,5,4,5,10,9,5,5.2,7,6,6,7,-0.12,5,6,3,108,5,3,7,Medium
2509,41,8,3,74,39,9,5,5,14,6,8,10.8,6,8,5,6,0.58,6,4,7,99,0,5,3,Medium
2510,49,10,4,100,42,8,9,7,13,10,9,20.9,10,10,7,10,0.7,8,7,8,129,3,5,10,High
2511,50,7,5,93,44,6,7,8,17,9,10,25.0,9,10,8,10,0.88,7,8,8,163,3,7,10,High
2512,60,9,4,95,35,6,4,10,17,10,10,13.9,9,10,10,7,0.94,10,8,6,131,0,9,10,High
2513,49,7,2,83,29,7,5,8,13,8,9,11.4,7,8,7,8,0.7,10,8,6,143,1,6,6,High
2514,29,4,1,41,46,5,3,6,5,3,4,12.9,3,7,4,3,0.14,5,7,4,84,5,5,4,Low
2515,24,3,2,71,29,7,4,5,8,5,5,4.5,4,5,3,6,0.0,5,6,7,77,8,3,5,Low
2516,28,4,1,81,43,5,4,4,2,2,5,8.0,1,4,2,5,-0.13,2,1,2,71,10,4,4,Low
2517,45,9,3,85,29,6,6,10,7,7,6,10.2,8,7,6,7,-0.08,6,4,7,85,4,6,7,Medium
2518,44,7,3,82,50,8,9,9,19,7,7,16.8,8,8,5,9,0.99,5,9,7,136,0,10,8,High
2519,37,5,2,88,35,5,4,9,12,7,7,10.7,9,7,7,9,0.4,6,3,3,151,4,8,7,Medium
2520,48,8,5,93,40,9,7,8,20,8,10,20.6,7,9,8,7,0.51,8,8,8,138,2,9,9,High
2521,41,3,0,50,38,6,3,2,10,5,2,6.1,2,7,3,5,-0.29,5,5,5,79,6,5,7,Low
2522,48,10,4,98,47,9,10,7,18,10,7,14.7,8,10,8,8,0.8,6,10,7,116,3,7,8,High
2523,51,3,0,64,33,6,4,6,8,8,6,10.3,8,8,5,6,0.4,4,4,8,99,4,5,6,Medium
2524,27,3,0,42,35,6,5,4,5,5,5,7.1,4,7,3,5,-0.17,7,5,3,113,4,4,7,Low
2525,52,7,2,88,42,4,6,4,10,5,6,11.8,6,7,3,5,0.53,4,6,5,126,5,5,3,Medium
2526,36,6,6,74,33,7,5,9,11,7,4,11.7,8,7,6,8,0.27,8,7,9,98,5,7,3,Medium
2527,39,5,2,65,50,7,3,8,16,6,8,15.3,7,9,2,5,0.11,7,8,4,118,2,4,6,Medium
2528,36,2,2,81,44,5,4,7,12,6,6,14.7,4,6,9,9,0.23,10,8,4,139,2,5,9,Medium
2529,55,6,5,78,38,9,7,10,14,8,9,12.7,10,7,6,8,0.68,8,8,7,168,2,10,8,High
2530,37,7,2,82,45,7,7,5,9,6,7,8.0,6,10,5,6,0.64,5,7,8,106,5,5,8,Medium
2531,33,7,1,73,36,8,6,6,16,9,4,11.0,7,5,9,9,0.37,4,6,7,114,9,8,8,Medium
2532,47,5,3,49,38,6,5,6,11,8,5,11.2,6,7,9,8,0.72,7,7,3,145,8,7,6,Medium
2533,45,6,4,99,37,7,6,10,12,6,9,13.9,10,9,9,8,0.63,9,9,9,126,1,9,8,High
2534,33,4,1,56,42,7,2,7,7,7,7,17.8,9,6,3,8,0.04,4,8,5,116,2,5,8,Medium
2535,39,7,2,73,42,7,7,5,10,7,5,10.3,6,6,8,7,0.28,8,3,6,92,5,7,8,Medium
2536,28,3,1,75,35,5,1,4,8,4,4,4.1,5,1,5,4,-0.35,5,4,3,100,9,3,4,Low
2537,26,5,2,46,49,6,3,3,7,1,4,9.2,5,5,3,5,-0.25,8,7,3,124,3,4,4,Low
2538,48,7,0,77,37,7,8,8,10,7,6,11.3,6,5,5,5,-0.35,9,7,4,94,0,5,4,Medium
2539,29,4,1,84,27,4,4,4,9,6,4,13.6,8,6,3,5,-0.33,2,3,4,76,14,3,7,Low
2540,36,6,2,60,42,8,8,5,15,6,6,9.8,7,6,4,7,0.29,5,1,5,115,3,4,6,Medium
2541,57,10,1,89,36,8,8,9,17,8,9,17.7,9,8,10,8,0.58,6,10,9,129,2,8,10,High
2542,19,7,1,61,42,4,4,3,5,6,5,7.5,3,3,3,5,-0.23,3,2,5,96,6,1,4,Low
2543,33,6,1,79,37,7,8,4,12,3,8,9.9,4,7,5,7,0.17,5,8,7,107,4,4,5,Medium
2544,45,4,1,92,33,3,6,6,13,4,7,10.3,6,5,7,6,-0.02,6,4,9,121,6,6,7,Medium
2545,57,9,6,100,35,10,8,9,13,7,6,19.8,9,9,10,8,0.6,9,8,10,122,1,8,9,High
2546,33,5,1,69,46,3,4,9,15,9,5,12.7,5,7,7,4,0.01,3,4,5,111,5,7,4,Medium
2547,44,8,3,87,44,7,6,10,20,7,10,18.7,10,9,7,8,0.44,8,7,10,145,3,9,9,High
2548,32,6,2,64,40,6,5,6,12,7,8,11.5,6,7,7,6,0.25,8,4,4,105,4,4,8,Medium
2549,26,2,0,75,39,8,4,6,2,6,4,8.7,6,3,2,5,-0.29,4,5,2,103,7,4,2,Low
2550,42,7,1,81,36,5,5,7,17,6,7,14.5,8,5,3,4,0.14,6,4,6,130,3,6,6,Medium
2551,49,7,6,82,50,7,9,9,16,9,8,20.0,10,9,10,9,0.65,7,8,8,135,2,8,9,High
2552,29,7,4,64,47,6,6,7,16,5,5,12.9,7,7,5,8,0.29,3,5,6,106,6,10,7,Medium
2553,51,8,2,93,37,8,7,9,21,9,8,22.9,8,8,7,10,0.58,9,8,9,127,2,9,10,High
2554,52,9,3,98,39,10,8,9,21,10,8,19.0,10,10,8,10,0.6,6,9,7,155,2,8,7,High
2555,45,6,3,68,43,8,5,7,20,8,4,12.7,4,7,3,6,0.08,10,3,4,128,2,2,5,Medium
2556,29,6,4,57,35,7,4,9,13,7,5,11.6,6,7,10,4,0.38,10,5,6,133,5,7,7,Medium
2557,45,4,3,74,47,9,5,7,17,7,5,9.8,6,9,3,5,-0.06,3,4,8,119,8,6,6,Medium
2558,42,7,2,51,36,5,3,7,8,6,6,7.9,6,6,3,8,0.26,8,8,7,98,2,4,6,Medium
2559,63,8,6,69,31,9,5,6,14,10,7,17.5,9,8,6,7,0.71,7,10,8,145,2,8,10,High
2560,40,9,5,66,44,10,5,10,16,7,9,20.3,9,9,9,8,0.67,8,8,8,160,1,8,9,High
2561,40,6,3,65,40,8,3,7,18,8,6,10.1,7,7,6,7,0.06,3,5,6,93,5,7,8,Medium
2562,37,6,2,100,36,4,7,6,12,8,9,15.1,5,6,6,7,0.46,4,5,6,93,5,7,6,Medium
2563,51,8,4,100,32,8,10,9,20,10,9,19.3,9,8,6,8,0.62,7,7,7,159,2,6,10,High
2564,50,9,4,82,43,6,4,8,12,7,7,13.5,8,5,7,5,-0.19,6,7,5,106,5,7,9,Medium
2565,41,9,1,84,49,8,9,9,17,9,10,18.9,9,9,7,10,0.72,9,7,6,149,3,7,10,High
2566,55,6,3,63,36,6,6,5,14,3,6,13.7,8,6,4,7,-0.13,5,8,5,125,6,4,7,Medium
2567,43,8,3,82,32,6,8,5,14,7,5,14.3,4,6,5,5,0.0,5,6,6,94,4,8,7,Medium
2568,30,5,1,51,32,4,2,4,10,4,4,10.7,2,5,3,6,-0.37,4,2,2,85,6,2,7,Low
2569,49,7,1,50,36,8,7,6,19,7,8,9.1,4,6,7,5,-0.06,4,4,7,128,4,5,6,Medium
2570,33,4,4,76,47,5,7,7,12,6,6,6.2,8,8,5,7,0.54,6,7,4,107,5,4,10,Medium
2571,49,7,1,55,42,4,4,8,10,9,4,7.9,7,6,5,7,0.22,3,5,6,106,4,5,7,Medium
2572,29,3,2,38,27,6,5,5,11,7,8,7.0,4,4,4,5,-0.27,6,3,3,108,6,3,9,Low
2573,53,8,7,74,44,10,9,10,15,10,8,16.3,8,9,8,7,0.95,9,9,7,173,1,6,6,High
2574,46,6,3,100,38,8,10,10,21,8,9,18.3,7,8,10,7,0.81,9,10,5,141,2,6,9,High
2575,48,10,1,59,41,6,7,8,14,6,7,19.4,8,7,6,3,0.35,4,5,8,103,2,6,8,Medium
2576,34,5,1,30,25,4,4,5,14,5,4,8.4,4,5,1,4,-0.33,2,1,3,92,6,1,6,Low
2577,28,2,0,63,38,5,1,4,6,3,9,14.1,5,4,4,3,0.06,4,2,4,102,9,5,3,Low
2578,41,5,2,62,39,8,4,6,13,8,7,9.1,5,6,6,7,0.39,8,10,7,124,5,6,6,Medium
2579,47,4,0,94,40,5,3,8,10,5,5,12.4,5,8,8,8,0.44,8,6,6,117,3,6,4,Medium
2580,45,4,0,91,31,4,6,4,10,7,3,12.8,8,6,4,7,0.23,7,9,8,112,4,5,9,Medium
2581,51,4,2,63,41,9,6,7,16,6,7,13.2,7,5,4,6,0.69,6,8,5,134,2,4,4,Medium
2582,40,3,1,78,35,7,7,6,18,5,6,13.8,6,9,6,7,0.36,8,8,6,140,4,7,5,Medium
2583,41,5,4,65,41,6,6,6,12,6,6,12.0,5,6,6,8,0.49,8,4,5,110,5,7,6,Medium
2584,29,4,0,68,41,5,9,10,13,8,5,13.6,6,8,4,6,0.63,9,5,7,124,4,6,6,Medium
2585,33,8,2,96,45,8,7,7,23,8,8,13.6,9,8,8,10,0.82,10,10,8,140,3,9,10,High
2586,36,2,1,44,33,3,2,4,8,6,5,14.8,4,5,3,3,-0.38,3,6,6,91,8,1,5,Low
2587,44,5,2,64,45,4,7,6,8,6,8,12.1,10,8,6,6,0.07,7,6,4,120,5,8,6,Medium
2588,29,7,1,79,38,5,6,6,12,6,6,8.9,6,6,4,5,0.43,4,9,6,113,4,7,5,Medium
2589,41,8,1,71,41,5,6,8,5,7,6,12.2,7,8,5,8,0.01,5,5,5,124,6,8,5,Medium
2590,50,9,3,100,48,8,8,7,17,8,6,16.1,9,8,7,8,0.61,10,6,6,142,3,5,10,High
2591,32,6,3,74,38,5,4,5,15,7,7,9.7,5,8,6,5,0.35,5,4,7,119,8,10,6,Medium
2592,46,9,2,78,23,9,7,9,21,7,8,16.4,9,8,8,7,0.68,7,7,8,114,2,10,7,High
2593,38,4,1,76,29,3,5,5,6,1,6,4.1,2,2,2,7,0.36,3,5,6,96,10,3,2,Low
2594,33,5,1,95,26,1,2,2,12,4,5,8.1,5,9,9,3,-0.36,1,2,1,89,6,4,2,Low
2595,52,9,3,92,37,9,8,10,15,8,7,14.1,7,10,9,10,0.68,9,9,7,123,4,8,10,High
2596,37,4,3,66,40,7,4,9,9,3,8,11.3,4,7,9,6,0.13,4,7,3,99,4,8,6,Medium
2597,32,6,2,71,47,6,6,8,12,4,8,18.9,7,5,6,9,0.29,6,10,2,134,6,6,5,Medium
2598,32,1,1,39,34,5,2,4,8,6,4,7.5,6,5,2,6,0.02,4,4,1,71,6,5,3,Low
2599,42,4,0,23,28,6,2,3,9,6,6,7.3,5,6,3,1,-0.09,4,8,3,79,8,1,4,Low
2600,58,8,3,83,35,9,8,8,15,8,9,16.5,7,8,9,7,0.7,9,7,10,135,2,5,8,High
2601,31,7,2,47,44,4,5,6,7,3,3,5.5,2,4,1,5,-0.05,4,2,4,116,9,1,2,Low
2602,47,6,4,98,41,4,6,8,16,7,6,14.8,7,7,5,5,0.34,4,9,7,116,6,3,6,Medium
2603,48,5,1,55,35,8,5,9,14,8,10,14.2,6,9,4,6,0.69,7,8,7,98,7,7,6,Medium
2604,43,5,3,78,50,8,6,5,14,5,4,15.6,7,6,7,7,0.23,6,4,9,114,6,10,8,Medium
2605,30,3,1,62,26,5,4,7,9,5,5,3.3,3,6,2,7,-0.2,2,5,4,103,7,4,5,Low
2606,37,2,2,84,47,7,4,7,15,5,9,13.7,6,8,5,5,0.15,2,5,6,113,3,7,6,Medium
2607,36,2,2,69,36,2,4,5,6,6,3,7.4,6,4,1,1,0.19,5,5,6,81,6,4,5,Low
2608,53,8,2,83,41,8,7,10,18,9,9,15.0,7,6,9,8,0.7,8,9,7,136,2,10,7,High
2609,31,7,5,74,45,6,5,7,19,6,3,13.2,6,7,5,7,0.25,7,8,6,95,4,4,6,Medium
2610,30,4,1,72,35,5,6,10,13,7,5,10.1,7,8,8,7,0.42,8,8,7,128,4,2,8,Medium
2611,70,8,6,87,36,9,7,9,13,8,9,16.0,8,10,6,8,0.67,10,9,10,131,3,10,9,High
2612,43,8,1,100,40,7,4,4,16,6,8,13.0,6,5,5,5,0.32,10,7,10,128,4,7,6,Medium
2613,30,5,1,74,38,7,6,4,14,7,6,9.6,8,8,7,5,0.15,4,5,5,152,5,7,6,Medium
2614,30,7,1,69,43,8,8,7,15,7,8,12.0,5,8,5,4,-0.08,5,8,8,104,5,7,6,Medium
2615,46,3,3,85,42,3,5,4,14,6,9,16.1,5,7,6,7,0.27,6,3,7,100,2,7,5,Medium
2616,39,5,3,30,45,8,6,7,13,5,5,12.8,5,4,4,6,-0.09,9,5,6,96,0,8,7,Medium
2617,45,8,1,73,44,7,9,8,12,8,10,17.8,10,6,7,8,0.68,8,7,9,121,0,6,8,High
2618,48,6,0,65,43,6,5,7,11,8,6,13.3,7,6,7,8,0.47,6,9,5,108,8,6,5,Medium
2619,44,6,3,90,42,8,9,8,12,6,4,7.6,7,6,3,6,0.46,8,6,8,124,5,5,8,Medium
2620,43,8,4,91,44,10,10,8,16,10,8,17.1,8,6,8,9,0.81,7,10,7,123,5,7,7,High
2621,45,6,3,60,40,10,6,5,8,7,5,9.9,3,8,5,7,0.1,2,6,7,133,5,6,5,Medium
2622,25,5,2,52,35,5,1,3,9,3,7,4.8,6,2,5,3,-0.27,2,4,3,104,9,9,6,Low
2623,51,6,3,60,32,6,5,6,18,6,7,19.2,7,7,4,5,0.07,9,6,8,116,1,5,8,Medium
2624,48,7,4,81,38,8,9,10,14,9,8,12.8,8,8,7,10,0.86,9,8,8,110,2,10,7,High
2625,35,4,1,60,40,6,3,5,7,3,8,9.2,6,2,7,7,-0.35,4,4,2,97,10,4,3,Low
2626,45,6,2,74,38,7,5,6,16,7,7,11.3,6,7,3,10,-0.05,8,6,7,117,5,6,8,Medium
2627,36,8,1,42,41,8,4,10,14,4,4,12.8,6,6,6,7,0.42,6,10,7,125,5,8,4,Medium
2628,35,4,1,76,45,8,7,8,17,4,5,8.5,7,7,7,8,0.2,8,9,3,127,4,6,8,Medium
2629,33,4,2,72,34,10,4,5,6,4,4,9.5,7,4,2,7,-0.21,3,1,1,112,6,2,4,Low
2630,43,4,3,51,35,7,6,6,15,8,6,10.0,5,9,3,8,-0.08,5,8,7,82,2,5,6,Medium
2631,39,8,4,88,41,9,9,10,16,7,9,18.4,6,7,8,7,0.91,6,7,7,123,0,8,7,High
2632,40,5,6,87,38,8,6,8,8,8,7,9.5,8,5,7,4,0.19,5,6,6,108,2,5,6,Medium
2633,36,5,0,82,41,8,6,8,8,6,8,12.7,7,5,6,7,0.58,7,5,10,130,2,3,6,Medium
2634,39,10,3,80,48,10,9,7,12,8,9,15.4,7,8,4,7,1.0,9,9,8,141,0,7,8,High
2635,53,8,2,91,41,9,9,8,22,8,9,15.5,9,10,9,9,0.63,8,8,7,156,2,8,10,High
2636,40,8,0,79,42,6,9,8,14,7,6,8.8,10,7,3,8,0.1,7,6,7,116,4,9,7,Medium
2637,48,5,3,57,41,9,5,5,12,8,6,14.5,8,7,7,7,0.0,4,6,3,128,4,9,10,Medium
2638,31,7,2,41,40,8,3,6,3,2,4,7.2,6,2,4,5,0.39,6,5,5,78,10,3,3,Low
2639,65,8,5,77,44,9,10,10,15,9,10,14.4,9,9,9,10,0.69,9,8,9,150,2,8,8,High
2640,42,9,3,94,36,9,7,9,18,7,9,9.8,9,9,9,7,1.0,8,8,8,141,3,8,8,High
2641,49,6,2,91,39,8,2,10,13,6,6,12.2,9,9,5,7,0.27,6,7,8,106,6,5,8,Medium
2642,47,7,4,83,36,10,10,10,18,7,8,20.6,9,9,7,8,0.45,7,8,8,156,1,7,9,High
2643,42,4,0,60,37,5,6,9,12,6,6,10.6,7,4,7,8,0.3,6,8,10,134,6,6,5,Medium
2644,37,7,2,63,44,6,5,7,14,6,6,11.6,7,5,6,5,-0.05,7,6,8,100,5,5,7,Medium
2645,33,2,1,56,38,6,3,6,6,4,7,3.5,3,6,1,7,-0.27,4,4,3,93,6,5,6,Low
2646,41,10,3,100,44,8,6,8,17,8,9,16.5,8,10,9,8,0.75,9,7,9,139,2,10,10,High
2647,38,6,1,55,35,9,3,3,3,6,6,8.9,4,2,1,3,-0.21,4,1,1,85,8,1,4,Low
2648,44,9,5,87,50,8,7,7,19,7,9,18.8,9,9,7,9,0.69,9,9,9,130,2,10,10,High
2649,52,9,5,82,42,10,7,7,14,10,8,17.9,10,9,8,9,0.56,9,10,10,123,3,10,9,High
2650,59,9,6,95,37,8,10,7,14,8,7,16.0,8,9,7,9,0.83,7,10,10,120,1,6,8,High
2651,36,3,1,35,35,5,3,5,7,5,2,2.8,3,4,2,3,-0.14,3,1,3,77,7,5,3,Low
2652,38,7,2,79,37,5,7,7,14,8,5,5.7,5,5,4,8,-0.08,4,7,4,74,5,8,7,Medium
2653,40,7,1,65,34,3,7,4,9,10,7,10.1,8,8,9,6,-0.15,7,10,10,156,4,8,4,Medium
2654,43,5,1,83,38,6,5,8,12,9,4,16.5,5,5,5,6,0.47,6,6,4,120,3,6,6,Medium
2655,23,3,0,59,29,7,4,7,8,4,3,5.5,3,4,3,5,0.28,5,7,1,109,5,2,4,Low
2656,49,9,3,86,37,8,9,8,14,7,8,21.1,6,9,9,9,0.6,9,10,7,135,1,8,9,High
2657,42,5,1,82,33,10,4,2,9,6,8,13.5,6,7,3,4,0.39,6,7,7,128,5,3,6,Medium
2658,42,8,1,48,35,5,7,7,14,6,8,12.3,7,6,6,8,0.48,4,6,9,105,5,6,5,Medium
2659,41,7,1,79,43,7,5,6,8,6,8,12.1,7,6,7,7,0.02,8,7,7,107,2,9,6,Medium
2660,45,7,1,88,41,6,4,3,7,6,7,7.4,7,6,7,7,-0.16,5,7,6,113,4,4,7,Medium
2661,32,6,1,88,45,6,7,8,16,5,5,13.9,5,8,6,9,-0.0,4,7,7,101,7,4,4,Medium
2662,55,6,1,69,46,6,4,5,11,6,7,11.8,9,5,6,4,-0.16,7,10,4,93,2,6,9,Medium
2663,59,9,4,95,50,10,7,7,13,9,5,15.0,8,8,10,8,0.68,10,8,7,145,4,8,9,High
2664,41,5,3,81,41,6,6,8,9,9,7,9.8,6,8,1,4,0.26,7,10,4,100,6,7,7,Medium
2665,46,9,3,78,49,9,7,7,16,7,9,14.1,10,8,7,8,1.0,7,8,10,150,4,7,9,High
2666,51,9,3,88,45,9,10,8,17,9,8,19.0,7,7,6,8,0.55,6,8,7,120,3,9,9,High
2667,51,9,3,58,44,6,5,7,15,7,5,6.3,6,5,9,7,0.3,5,7,7,132,2,5,6,Medium
2668,53,10,2,100,41,9,9,10,17,9,7,11.6,8,7,9,10,0.96,5,7,8,127,0,8,8,High
2669,32,4,0,41,40,3,5,5,11,5,8,6.7,5,4,1,8,-0.19,4,2,5,77,7,3,5,Low
2670,53,8,4,71,35,8,6,8,18,7,9,14.4,9,8,7,6,0.51,8,7,5,115,3,8,8,High
2671,41,5,4,55,36,8,5,6,8,6,6,8.5,8,6,8,6,0.12,7,7,3,120,2,4,8,Medium
2672,47,9,3,80,29,7,9,10,20,8,10,12.9,7,9,10,8,0.45,7,7,9,113,2,9,8,High
2673,34,10,6,73,42,9,7,10,15,9,10,22.4,10,9,9,9,0.76,9,5,7,159,1,8,8,High
2674,48,9,3,100,38,8,9,10,19,7,7,17.5,9,8,7,9,0.89,9,10,5,136,2,7,9,High
2675,41,7,3,89,41,9,7,8,18,7,9,16.1,8,8,6,9,0.61,9,8,6,167,3,9,10,High
2676,35,6,4,56,32,8,7,8,13,5,7,12.6,9,7,4,6,0.06,6,8,8,108,1,4,6,Medium
2677,19,3,1,51,29,6,3,2,5,7,2,6.3,5,3,3,5,-0.14,6,6,3,73,8,5,6,Low
2678,46,7,2,48,44,4,3,9,15,8,4,11.2,6,8,7,5,0.48,3,5,8,119,6,6,7,Medium
2679,26,5,2,42,46,5,2,6,3,3,5,8.0,6,4,1,2,-0.35,4,4,4,81,10,7,6,Low
2680,47,6,2,100,36,5,1,7,14,5,8,13.7,5,6,6,7,0.27,7,6,2,120,4,7,7,Medium
2681,30,7,4,61,39,8,6,8,11,10,5,13.4,6,8,5,5,0.46,4,8,6,129,0,8,8,Medium
2682,39,9,5,100,53,8,8,9,16,9,10,15.9,7,7,8,8,0.59,7,10,5,144,1,8,9,High
2683,47,8,2,74,41,7,6,7,12,9,7,11.1,7,8,7,3,0.67,8,4,7,104,4,6,7,Medium
